OBJECTID,Location,Year,Count,Annual mean NO2 concentration μg/m3,Original Site ID,Site type,Historical annual data,Current,Year option,Site ID,x,y
1182,North St/Langton Park T junction,2015,12,35,422,single,"2010: 43.4, 2011: 41.2, 2012: 39.8, 2013: 39, 2014: 34.1, 2015: 35, 2016: 39.4, 2017: 36.5, 2018: 34.1, 2019: 27.4, 2020: 23.4",No,2015,422,-289793.435199998,6699704.2821
1183,Bedminster Down Rd lamppost between Ashton Motors & Plough PH,2015,12,63.7,418,single,"2010: 92.9, 2011: 90.5, 2012: 81.8, 2013: 74, 2014: 67.7, 2015: 63.7, 2016: 69.3, 2017: 58.4, 2018: 55.7, 2019: 51.1, 2020: 40.2, 2021: 45.9, 2022: 44.1, 2023: 32.8",Yes,2015,418,-290472.0394,6698280.8812
1184,Whitehall Rd lamppost 17 nr juction with Chalks Rd,2015,12,35.4,406,single,"2010: 48.1, 2011: 37.5, 2012: 36.5, 2013: 36.5, 2014: 34.9, 2015: 35.4, 2016: 36.2, 2017: 38.9, 2018: 38.5, 2019: 31, 2020: 26.6, 2021: 29.3, 2022: 29.6, 2023: 24.2",Yes,2015,406,-284362.788199998,6703411.148
1185,Avonmouth Rd No 31 on facia,2015,12,30.1,398,single,"2010: 40.1, 2011: 34.9, 2012: 31.8, 2013: 34, 2014: 31.9, 2015: 30.1, 2016: 31.8, 2017: 31.2",No,2015,398,-298961.9342,6709542.1899
1186,Avonmouth Rd No 28 on facia,2015,11,32,396,single,"2010: 40.4, 2011: 36.3, 2012: 34.7, 2013: 31.9, 2014: 30.7, 2015: 32, 2016: 32.8, 2017: 32.7",No,2015,396,-298814.042300001,6709503.3858
1187,Lamppost     Sarah Street Redfield,2015,12,33.3,305,single,"2010: 43.8, 2011: 37.3, 2012: 36, 2013: 37.1, 2014: 34.2, 2015: 33.3, 2016: 35, 2017: 32.9",No,2015,305,-285823.570300002,6702704.3238
1188,St. Andrew's Rd,2015,12,26.8,7,single,"2010: 30.2, 2011: 27.7, 2012: 27.9, 2013: 27.7, 2014: 28, 2015: 26.8, 2016: 28.6, 2017: 26",No,2015,7,-300245.121199999,6710417.5417
1189,Colston Avenue,2015,11,69.2,2,single,"2010: 79.4, 2011: 78.8, 2012: 66.8, 2013: 68.7, 2014: 67.7, 2015: 69.2, 2016: 66.1, 2017: 63.1, 2018: 58.2, 2019: 53.7, 2020: 36.9, 2021: 40.1, 2022: 40.3, 2023: 39",Yes,2015,2,-289076.016199999,6702096.8274
1190,Hillcrest,2015,12,17.8,18,single,"2010: 26.5, 2011: 20.3, 2012: 21.3, 2013: 22.3, 2014: 18.1, 2015: 17.8, 2016: 20.2, 2017: 18.4",No,2015,18,-285734.612300001,6697418.31580001
1191,Avonmouth Road Outside No 76,2015,12,33.8,491,single,"2014: 31.2, 2015: 33.8, 2016: 36.5, 2017: 34.4, 2018: 33.5, 2019: 27.3, 2020: 22",No,2015,491,-298604.980099998,6709267.4042
1192,Avonmouth Road Outside No 12,2015,12,36.9,489,single,"2014: 34.5, 2015: 36.9, 2016: 38.6, 2017: 37.7, 2018: 35.5, 2019: 28.6, 2020: 22.8",No,2015,489,-298747.640500002,6709433.2688
1193,Muller Road - Adjacent to Darnley Avenue,2015,5,37.5,494,single,"2015: 37.5, 2016: 43.3, 2017: 39.5, 2018: 38.7, 2019: 32, 2020: 25.1, 2021: 25, 2022: 26.4, 2023: 22.5",Yes,2015,494,-287635.184900001,6708277.4489
1194,Junction 3 Millpond Street,2015,12,46.2,487,single,"2013: 55.6, 2014: 47.4, 2015: 46.2, 2016: 45.7, 2017: 44.5, 2018: 41.9, 2019: 35.1, 2020: 27.7, 2021: 29.6, 2022: 36.8, 2023: 27.8",Yes,2015,487,-286505.223900001,6704231.7112
1195,Avonmouth Road - Lampost (19) Opposite Hse No 37,2015,12,37.1,483,single,"2012: 38.5, 2013: 36.5, 2014: 37.2, 2015: 37.1, 2016: 38.1, 2017: 36.3",No,2015,483,-298989.750399999,6709601.4149
1196,Avonmouth Road - Lampost (20) Opposite Number Hse No 45,2015,12,35.1,482,single,"2012: 35.8, 2013: 36.7, 2014: 35.8, 2015: 35.1, 2016: 36.4, 2017: 33.9",No,2015,482,-299044.644699998,6709641.0922
1197,B&G Snax West St,2015,11,49.6,473,single,"2010: 49.2, 2011: 43.1, 2012: 44.6, 2013: 43.5, 2014: 40.7, 2015: 49.6, 2016: 57.1, 2017: 40.1, 2018: 44, 2019: 42.4, 2020: 40, 2021: 28.4, 2022: 28.4, 2023: 26.1",Yes,2015,473,-289889.1129,6699059.6192
1198,Lamppost corner park avenue,2015,12,35.3,469,single,"2010: 46.2, 2011: 40.4, 2012: 39.4, 2013: 38.5, 2014: 35.8, 2015: 35.3, 2016: 39.2, 2017: 34.6, 2018: 36.2, 2019: 27.4, 2020: 23.4",No,2015,469,-287688.546599999,6699061.4821
1199,Fishponds Road,2015,34,34.9,464,single,"2010: 42.2, 2011: 39.2, 2012: 38, 2013: 35.7, 2014: 36, 2015: 34.9, 2016: 36.9, 2017: 36.8, 2018: 34.4, 2019: 29.7, 2020: 24.2, 2021: 23.7, 2022: 24, 2023: 20.8",Yes,2015,464,-282219.059500001,6706296.9278
1200,Avon Probation Service,2015,35,45.8,441,single,"2010: 58.7, 2011: 57.8, 2012: 55, 2013: 56.1, 2014: 50.2, 2015: 45.8, 2016: 45.1",No,2015,441,-287455.299400002,6703189.4825
1201,123 Newfoundland Street façade,2015,10,38.3,373,single,"2010: 53, 2011: 47.9, 2012: 44.9, 2013: 45.2, 2014: 41.6, 2015: 38.3, 2016: 39.5, 2017: 38.5, 2018: 35.7, 2019: 31.2, 2020: 23.9, 2021: 27.9, 2022: 27.4, 2023: 22.3",Yes,2015,373,-287293.0244,6703336.977
1202,Unite façade,2015,10,36.5,365,single,"2010: 45.4, 2011: 40.3, 2012: 37.4, 2013: 37.7, 2014: 35.5, 2015: 36.5, 2016: 37.9, 2017: 37.6",No,2015,365,-287650.237,6702514.7953
1203,Lamppost     Whiteladies Road \ Cotham Hill Clifton,2015,4,43.9,314,single,"2010: 51.1, 2011: 44.1, 2012: 40.4, 2013: 44.4, 2014: 43, 2015: 43.9, 2016: 41.5, 2017: 38.3, 2018: 37.7, 2019: 31.3",No,2015,314,-290495.083500002,6703775.1594
1204,Millpond School Fence,2015,12,33.2,461,single,"2010: 40.2, 2011: 35.9, 2012: 35.5, 2013: 37.2, 2014: 34.1, 2015: 33.2, 2016: 37, 2017: 30.4, 2018: 33.9, 2019: 26",No,2015,461,-286285.056400001,6704358.7642
1205,Church Road,2015,12,31.3,6,single,"2010: 40.9, 2011: 35.2, 2012: 33.6, 2013: 33.5, 2014: 30.5, 2015: 31.3, 2016: 33.7, 2017: 32.3",No,2015,6,-284862.7447,6702775.9908
1206,Cromwell Road,2015,12,44.1,159,single,"2010: 53.6, 2011: 48.9, 2012: 49.7, 2013: 49, 2014: 44.5, 2015: 44.1, 2016: 44.8, 2017: 42, 2018: 43.3, 2019: 35.8, 2020: 28.5, 2021: 31.9, 2022: 32.1, 2023: 28.9",Yes,2015,159,-288675.4309,6704665.8638
1207,Anchor Road,2015,12,60.1,147,single,"2010: 65.6, 2011: 66.4, 2012: 60.6, 2013: 60.2, 2014: 57, 2015: 60.1, 2016: 56.9, 2017: 61.5, 2018: 56.6, 2019: 50.9, 2020: 39.4, 2021: 43.3, 2022: 45.5, 2023: 39.5",Yes,2015,147,-289254.463399999,6701581.3445
1208,Victoria Park,2015,12,18.2,105,single,"2010: 26, 2011: 19.9, 2012: 20.4, 2013: 21.2, 2014: 17.2, 2015: 18.2, 2016: 20.8, 2017: 19.1",No,2015,105,-288303.581700001,6699464.3751
1209,Higham Street,2015,12,22.5,8,single,"2010: 29.8, 2011: 25.7, 2012: 25.6, 2013: 26.8, 2014: 22.6, 2015: 22.5, 2016: 26.3, 2017: 21.9",No,2015,8,-287126.773699999,6700332.9013
1210,Three Lamps,2015,12,53.3,4,single,"2010: 62.3, 2011: 59.8, 2012: 58.4, 2013: 60.6, 2014: 55.8, 2015: 53.3, 2016: 55.2, 2017: 52.7, 2018: 53.5, 2019: 41, 2020: 36.8, 2021: 38.9, 2022: 38.4, 2023: 29.3",Yes,2015,4,-287018.791299999,6700248.6473
1211,Galleries,2015,12,52.5,12,single,"2010: 58.2, 2011: 55.2, 2012: 50.8, 2013: 56.7, 2014: 51.3, 2015: 52.5, 2016: 52.8, 2017: 56.6, 2018: 57.5, 2019: 51.8, 2020: 41.9, 2021: 46.5, 2022: 50.2, 2023: 60.2",Yes,2015,12,-288255.149099998,6702424.7849
1212,Lamb Street façade,2015,12,44.8,371,single,"2010: 57.9, 2011: 47.5, 2012: 47.5, 2013: 46.9, 2014: 42.8, 2015: 44.8, 2016: 42.7, 2017: 44.7, 2018: 42.2, 2019: 34.1, 2020: 25.8, 2021: 29.4, 2022: 29, 2023: 25.5",Yes,2015,371,-287182.1998,6702693.6362
1213,North St/Dean Lane on roundabout sign,2015,12,36.7,420,single,"2010: 43.8, 2011: 39.6, 2012: 38.1, 2013: 38.9, 2014: 37.2, 2015: 36.7, 2016: 38.6, 2017: 33.3, 2018: 37.1, 2019: 30.4, 2020: 23.2, 2021: 25.6, 2022: 28.8, 2023: 23.7",Yes,2015,420,-289619.3453,6699765.1326
1214,No 67 Filton Avenue on wall facing Muller Rd,2015,6,36.2,493,single,"2015: 36.2, 2016: 41.5, 2017: 41.9, 2018: 41.8, 2019: 37, 2020: 29.5, 2021: 31.8, 2022: 31.2, 2023: 27.4",Yes,2015,493,-287443.2234,6708131.093
1215,Conham Vale,2015,11,19.7,19,single,"2010: 24.4, 2011: 21.5, 2012: 22, 2013: 27.2, 2014: 20.8, 2015: 19.7, 2016: 22.4, 2017: 21.3",No,2015,19,-282187.9498,6700722.276
1216,Stokes Croft,2015,9,49.7,22,single,"2010: 68.2, 2011: 58.7, 2012: 55.3, 2013: 57.7, 2014: 55.3, 2015: 49.7, 2016: 54.4, 2017: 52.5, 2018: 51, 2019: 44.3, 2020: 34.3, 2021: 37.5, 2022: 36.7, 2023: 35.9",Yes,2015,22,-288316.716200002,6703508.6964
1217,York Road,2015,12,52.9,125,single,"2010: 72.8, 2011: 66.5, 2012: 63, 2013: 59.6, 2014: 53.3, 2015: 52.9, 2016: 52.9, 2017: 56, 2018: 50.3, 2019: 45.2, 2020: 35.6, 2021: 35.8, 2022: 33.6, 2023: 24.3",Yes,2015,125,-288123.190699998,6700347.4006
1218,Parson St. A38 East,2015,12,69.2,239,single,"2010: 81.3, 2011: 82, 2012: 76.9, 2013: 78, 2014: 65.4, 2015: 69.2, 2016: 68.9, 2017: 66.8, 2018: 65.2, 2019: 54.4, 2020: 47.6, 2021: 51.4, 2022: 48.6, 2023: 40.5",Yes,2015,239,-290241.247900002,6698064.4615
1219,Gatton Road,2015,12,33.6,263,single,"2010: 43.1, 2011: 38.5, 2012: 35.7, 2013: 35, 2014: 33.9, 2015: 33.6, 2016: 33.6, 2017: 33.5",No,2015,263,-286346.802499998,6704467.5437
1220,facade avonmouth road underpass - house to SE,2015,12,33,397,single,"2010: 38.4, 2011: 35.9, 2012: 34, 2013: 34.4, 2014: 28.5, 2015: 33, 2016: 33.8, 2017: 33.4",No,2015,397,-298837.552000001,6709445.287
1221,Lamp post 48 230 Bath Road,2015,12,41.5,403,single,"2010: 46.5, 2011: 43.9, 2012: 43.6, 2013: 46.6, 2014: 39.2, 2015: 41.5, 2016: 37.5, 2017: 35.7, 2018: 35.6, 2019: 28.1, 2020: 23.4, 2021: 25.5, 2022: 25.5, 2023: 20.2",Yes,2015,403,-286047.601599999,6699976.871
1222,Whitehall Rd/Easton Rd lamppost 4TZ,2015,12,53.1,405,single,"2010: 57.8, 2011: 58, 2012: 53.1, 2013: 55, 2014: 51.1, 2015: 53.1, 2016: 42.6, 2017: 50.4, 2018: 56.2, 2019: 48.5, 2020: 38.7, 2021: 40.4, 2022: 38, 2023: 33.5",Yes,2015,405,-285203.250999998,6703303.54
1223,Barracks's Lane - Telegraph Pole No 6. End of Lane Left Hand Side,2015,12,40.8,486,single,"2012: 41.5, 2013: 38.2, 2014: 36.6, 2015: 40.8, 2016: 41.7, 2017: 39.2",No,2015,486,-298508.956,6709803.6794
1224,Martial Arts West Street,2015,10,38.5,474,single,"2010: 45.1, 2011: 39.7, 2012: 37.9, 2013: 39.1, 2014: 35.8, 2015: 38.5, 2016: 38.7, 2017: 35.8, 2018: 31.9, 2019: 29.1, 2020: 22.9",No,2015,474,-290069.779300001,6698825.3103
1225,Jamiesons Autos,2015,12,40,472,single,"2010: 52.4, 2011: 47.4, 2012: 46.5, 2013: 48.2, 2014: 45.2, 2015: 40, 2016: 45.3, 2017: 41.6, 2018: 37.3, 2019: 33.7, 2020: 26.2, 2021: 28.7, 2022: 29, 2023: 25.8",Yes,2015,472,-289697.414900001,6699318.10499999
1226,City Rd/Ashley Rd lamppost No 16,2015,12,32.5,426,single,"2010: 40.7, 2011: 40, 2012: 39.5, 2013: 38, 2014: 34, 2015: 32.5, 2016: 34.2, 2017: 33.5",No,2015,426,-287666.3917,6703942.9193
1227,facade BRI children's,2015,12,44.4,423,single,"2010: 53, 2011: 53.2, 2012: 50.9, 2013: 46.3, 2014: 41.8, 2015: 44.4, 2016: 43.5, 2017: 45, 2018: 42.3, 2019: 35.2, 2020: 27.3, 2021: 29.5, 2022: 29.1, 2023: 22.2",Yes,2015,423,-289088.9267,6702699.1308
1228,5102 façade,2015,10,39.2,363,single,"2010: 44.9, 2011: 47.4, 2012: 48, 2013: 44.3, 2014: 39.8, 2015: 39.2, 2016: 39.6, 2017: 38.5, 2018: 37.2, 2019: 34, 2020: 23.5, 2021: 26.8, 2022: 28, 2023: 23.8",Yes,2015,363,-288367.673999999,6703069.6832
1229,Monitor     Rupert Street City Centre,2015,35,91.2,318,single,"2010: 102.6, 2011: 95.2, 2012: 90.6, 2013: 88.8, 2014: 88.8, 2015: 91.2, 2016: 82.8",No,2015,318,-289014.829100002,6702256.3598
1230,Lamppost     Glenfrome Road \ Muller Road Horfield,2015,12,36.6,307,single,"2010: 46.6, 2011: 41.5, 2012: 39.5, 2013: 39.8, 2014: 38.4, 2015: 36.6, 2016: 37.4, 2017: 32.6, 2018: 37.3, 2019: 30.7, 2020: 24.6, 2021: 27.5, 2022: 26.8, 2023: 24.5",Yes,2015,307,-285709.989399999,6705846.3914
1231,Merchants Road Hotwells,2015,12,54.4,254,single,"2010: 47.1, 2011: 55.6, 2012: 55.3, 2013: 53.2, 2014: 51.5, 2015: 54.4, 2016: 51.8, 2017: 52.2, 2018: 49.4, 2019: 40.5, 2020: 31.1, 2021: 34.6, 2022: 33, 2023: 24.7",Yes,2015,254,-291487.226599999,6701141.8826
1232,Newfoundland Way,2015,8,58.7,20,single,"2010: 79, 2011: 73.2, 2012: 74.7, 2013: 64.3, 2014: 65.3, 2015: 58.7, 2016: 55.5, 2017: 61.2, 2018: 50.1, 2019: 42.4",No,2015,20,-287579.599199999,6703103.3405
1233,Red Lion Knowle,2015,12,40.1,14,single,"2010: 47.9, 2011: 44.1, 2012: 43.2, 2013: 42.2, 2014: 40.4, 2015: 40.1, 2016: 42.3, 2017: 41.1, 2018: 47.6, 2019: 38.7, 2020: 32.4, 2021: 32.7, 2022: 30.3, 2023: 27",Yes,2015,14,-285439.279399999,6697740.0722
1234,Junction 3 Easton Way,2015,12,42.7,488,single,"2013: 49.8, 2014: 40.1, 2015: 42.7, 2016: 42.5, 2017: 39.8",No,2015,488,-286565.666200001,6704173.3932
1235,Strada Exeter Road,2014,12,33,467,single,"2010: 40.7, 2011: 33.4, 2012: 35.1, 2013: 34.8, 2014: 33, 2015: 31.6, 2016: 33.7, 2017: 30.7",No,2014,467,-290754.514400002,6699715.5392
1236,Avonmouth Road Outside No 12,2014,11,34.5,489,single,"2014: 34.5, 2015: 36.9, 2016: 38.6, 2017: 37.7, 2018: 35.5, 2019: 28.6, 2020: 22.8",No,2014,489,-298747.640500002,6709433.2688
1237,Avon School Barrack's Lane,2014,11,29.1,490,single,"2014: 29.1, 2015: 31.9, 2016: 32.4, 2017: 31, 2018: 26.8, 2019: 22.4, 2020: 18.6",No,2014,490,-298669.6888,6709499.9161
1238,Hillcrest,2014,12,18.1,18,single,"2010: 26.5, 2011: 20.3, 2012: 21.3, 2013: 22.3, 2014: 18.1, 2015: 17.8, 2016: 20.2, 2017: 18.4",No,2014,18,-285734.612300001,6697418.31580001
1239,Ferndown Close,2014,12,16.3,13,single,"2010: 31.1, 2011: 19.4, 2012: 18.1, 2013: 18.8, 2014: 16.3, 2015: 16.4, 2016: 18.5, 2017: 20.1",No,2014,13,-295764.818700001,6709235.619
1240,Hotwells Road,2014,12,38.5,154,single,"2010: 54.7, 2011: 40.9, 2012: 40.3, 2013: 44.3, 2014: 38.5, 2015: 37.2, 2016: 39.6, 2017: 38.5, 2018: 36.2, 2019: 30, 2020: 22.1, 2021: 25.4, 2022: 26.1, 2023: 17.8",Yes,2014,154,-290714.2513,6701235.1364
1241,Stapleton Road South,2014,12,46.3,260,single,"2010: 52.9, 2011: 52.8, 2012: 45.8, 2013: 46.5, 2014: 46.3, 2015: 45.6, 2016: 45.4, 2017: 42.6, 2018: 43.1, 2019: 36.2, 2020: 29.5, 2021: 33.2, 2022: 31.6, 2023: 26.5",Yes,2014,260,-285080.555500001,6705912.3053
1242,385 Church Road Redfield,2014,2,42,496,single,"2014: 42, 2015: 39.3, 2016: 41.1, 2017: 41.1, 2018: 39.2, 2019: 33, 2020: 25, 2021: 25.9, 2022: 26.7, 2023: 22.9",Yes,2014,496,-283206.8928,6703120.9848
1243,Avonmouth Road - Lampost (19) Opposite Hse No 37,2014,12,37.2,483,single,"2012: 38.5, 2013: 36.5, 2014: 37.2, 2015: 37.1, 2016: 38.1, 2017: 36.3",No,2014,483,-298989.750399999,6709601.4149
1244,St. Pauls Day Nursery,2014,36,27.3,455,single,"2010: 34.8, 2011: 30, 2012: 29.5, 2013: 30.1, 2014: 27.3, 2015: 26.5, 2016: 27.9, 2017: 26, 2018: 24.4, 2019: 20.8, 2020: 15.9, 2021: 16.4, 2022: 16.7, 2023: 14.3",Yes,2014,455,-287711.5297,6703574.6253
1245,Avon Probation Service,2014,35,50.2,441,single,"2010: 58.7, 2011: 57.8, 2012: 55, 2013: 56.1, 2014: 50.2, 2015: 45.8, 2016: 45.1",No,2014,441,-287455.299400002,6703189.4825
1246,North St/Langton Park T junction,2014,11,34.1,422,single,"2010: 43.4, 2011: 41.2, 2012: 39.8, 2013: 39, 2014: 34.1, 2015: 35, 2016: 39.4, 2017: 36.5, 2018: 34.1, 2019: 27.4, 2020: 23.4",No,2014,422,-289793.435199998,6699704.2821
1247,North St/Dean Lane on roundabout sign,2014,12,37.2,420,single,"2010: 43.8, 2011: 39.6, 2012: 38.1, 2013: 38.9, 2014: 37.2, 2015: 36.7, 2016: 38.6, 2017: 33.3, 2018: 37.1, 2019: 30.4, 2020: 23.2, 2021: 25.6, 2022: 28.8, 2023: 23.7",Yes,2014,420,-289619.3453,6699765.1326
1248,Bedminster Down Rd lamppost between Ashton Motors & Plough PH,2014,12,67.7,418,single,"2010: 92.9, 2011: 90.5, 2012: 81.8, 2013: 74, 2014: 67.7, 2015: 63.7, 2016: 69.3, 2017: 58.4, 2018: 55.7, 2019: 51.1, 2020: 40.2, 2021: 45.9, 2022: 44.1, 2023: 32.8",Yes,2014,418,-290472.0394,6698280.8812
1249,5102 façade,2014,12,39.8,363,single,"2010: 44.9, 2011: 47.4, 2012: 48, 2013: 44.3, 2014: 39.8, 2015: 39.2, 2016: 39.6, 2017: 38.5, 2018: 37.2, 2019: 34, 2020: 23.5, 2021: 26.8, 2022: 28, 2023: 23.8",Yes,2014,363,-288367.673999999,6703069.6832
1250,Parson Street Bedminster Down Road,2014,11,56.2,242,single,"2010: 80.3, 2011: 75.5, 2012: 73.9, 2013: 75.1, 2014: 56.2, 2015: 61.7, 2016: 68.4, 2017: 56, 2018: 51.1, 2019: 41, 2020: 32.2, 2021: 34.5, 2022: 36.6, 2023: 29.8",Yes,2014,242,-290832.307999998,6697890.9376
1251,top of Brislington Hill,2014,12,51.7,175,single,"2010: 57.9, 2011: 56.3, 2012: 54.7, 2013: 55.3, 2014: 51.7, 2015: 52.9, 2016: 56.5, 2017: 54, 2018: 54.9, 2019: 44.6, 2020: 36.4, 2021: 41.4, 2022: 38.7, 2023: 30.4",Yes,2014,175,-283408.7324,6698148.8049
1252,Third Way,2014,12,34.6,16,single,"2010: 35.1, 2011: 35.8, 2012: 36.4, 2013: 33.3, 2014: 34.6, 2015: 35.9, 2016: 35.7, 2017: 35.2, 2018: 32.6, 2019: 28.7, 2020: 23.2, 2021: 24.9, 2022: 25.8, 2023: 21.5",Yes,2014,16,-299320.210200001,6711146.7106
1253,Horsefair,2014,12,48.6,15,single,"2010: 54.7, 2011: 50.9, 2012: 49.5, 2013: 53.6, 2014: 48.6, 2015: 50.8, 2016: 51.2, 2017: 49.4, 2018: 47.5, 2019: 42.2, 2020: 28.2, 2021: 31.5, 2022: 31.3, 2023: 26.4",Yes,2014,15,-288015.146299999,6702866.89500001
1254,Galleries,2014,12,51.3,12,single,"2010: 58.2, 2011: 55.2, 2012: 50.8, 2013: 56.7, 2014: 51.3, 2015: 52.5, 2016: 52.8, 2017: 56.6, 2018: 57.5, 2019: 51.8, 2020: 41.9, 2021: 46.5, 2022: 50.2, 2023: 60.2",Yes,2014,12,-288255.149099998,6702424.7849
1255,Victoria Street,2014,12,48.8,113,single,"2010: 53.9, 2011: 55.2, 2012: 51.8, 2013: 48.4, 2014: 48.8, 2015: 47.5, 2016: 45.5, 2017: 49.9, 2018: 40.5, 2019: 37.4, 2020: 29.9, 2021: 27.8, 2022: 32, 2023: 29.4",Yes,2014,113,-288062.701000001,6701599.0713
1256,Old Market,2014,12,44.2,23,single,"2010: 56.3, 2011: 52.3, 2012: 47.9, 2013: 50.6, 2014: 44.2, 2015: 45.3, 2016: 47.2, 2017: 46.7",No,2014,23,-287592.915100001,6702357.8244
1257,Whitefriars,2014,12,48.8,11,single,"2010: 60.8, 2011: 56.1, 2012: 53.2, 2013: 56.3, 2014: 48.8, 2015: 51.4, 2016: 51.7, 2017: 49.2, 2018: 48.1, 2019: 41.1, 2020: 31.1, 2021: 35, 2022: 35.3, 2023: 29.6",Yes,2014,11,-288783.9428,6702630.9371
1258,B.R.I.,2014,12,49.3,9,single,"2010: 65.4, 2011: 58, 2012: 52, 2013: 54, 2014: 49.3, 2015: 48, 2016: 48.8, 2017: 46.5, 2018: 44.7, 2019: 37.8, 2020: 31.7, 2021: 39.3, 2022: 36, 2023: 27.8",Yes,2014,9,-288920.5691,6702882.042
1259,Colston Avenue,2014,12,67.7,2,single,"2010: 79.4, 2011: 78.8, 2012: 66.8, 2013: 68.7, 2014: 67.7, 2015: 69.2, 2016: 66.1, 2017: 63.1, 2018: 58.2, 2019: 53.7, 2020: 36.9, 2021: 40.1, 2022: 40.3, 2023: 39",Yes,2014,2,-289076.016199999,6702096.8274
1260,Barracks's Lane - Telegraph Pole No 6. End of Lane Left Hand Side,2014,11,36.6,486,single,"2012: 41.5, 2013: 38.2, 2014: 36.6, 2015: 40.8, 2016: 41.7, 2017: 39.2",No,2014,486,-298508.956,6709803.6794
1261,Avonmouth Road - Lampost (20) Opposite Number Hse No 45,2014,12,35.8,482,single,"2012: 35.8, 2013: 36.7, 2014: 35.8, 2015: 35.1, 2016: 36.4, 2017: 33.9",No,2014,482,-299044.644699998,6709641.0922
1262,B&G Snax West St,2014,12,40.7,473,single,"2010: 49.2, 2011: 43.1, 2012: 44.6, 2013: 43.5, 2014: 40.7, 2015: 49.6, 2016: 57.1, 2017: 40.1, 2018: 44, 2019: 42.4, 2020: 40, 2021: 28.4, 2022: 28.4, 2023: 26.1",Yes,2014,473,-289889.1129,6699059.6192
1263,Savanna coffee drainpipe,2014,11,38,466,single,"2010: 41.1, 2011: 39.7, 2012: 39.6, 2013: 41.1, 2014: 38, 2015: 34, 2016: 35.8, 2017: 33.4, 2018: 33.2, 2019: 27.4, 2020: 20.8",No,2014,466,-290918.996300001,6699850.6454
1264,Newfoundland Way,2014,10,65.3,20,single,"2010: 79, 2011: 73.2, 2012: 74.7, 2013: 64.3, 2014: 65.3, 2015: 58.7, 2016: 55.5, 2017: 61.2, 2018: 50.1, 2019: 42.4",No,2014,20,-287579.599199999,6703103.3405
1265,Lamb Street façade,2014,12,42.8,371,single,"2010: 57.9, 2011: 47.5, 2012: 47.5, 2013: 46.9, 2014: 42.8, 2015: 44.8, 2016: 42.7, 2017: 44.7, 2018: 42.2, 2019: 34.1, 2020: 25.8, 2021: 29.4, 2022: 29, 2023: 25.5",Yes,2014,371,-287182.1998,6702693.6362
1266,Lamppost     Ashley Hill St. Pauls,2014,12,36.7,312,single,"2010: 46.8, 2011: 46.4, 2012: 43.7, 2013: 44.5, 2014: 36.7, 2015: 36.8, 2016: 41.6, 2017: 38.5, 2018: 38.5, 2019: 32.8, 2020: 26.2, 2021: 29.5, 2022: 29.8, 2023: 24.8",Yes,2014,312,-287167.508099999,6704690.8496
1267,Lamppost     Glenfrome Road \ Muller Road Horfield,2014,12,38.4,307,single,"2010: 46.6, 2011: 41.5, 2012: 39.5, 2013: 39.8, 2014: 38.4, 2015: 36.6, 2016: 37.4, 2017: 32.6, 2018: 37.3, 2019: 30.7, 2020: 24.6, 2021: 27.5, 2022: 26.8, 2023: 24.5",Yes,2014,307,-285709.989399999,6705846.3914
1268,Merchants Road Hotwells,2014,12,51.5,254,single,"2010: 47.1, 2011: 55.6, 2012: 55.3, 2013: 53.2, 2014: 51.5, 2015: 54.4, 2016: 51.8, 2017: 52.2, 2018: 49.4, 2019: 40.5, 2020: 31.1, 2021: 34.6, 2022: 33, 2023: 24.7",Yes,2014,254,-291487.226599999,6701141.8826
1269,Strathmore Road,2014,12,39.1,163,single,"2010: 44.8, 2011: 38.3, 2012: 38.8, 2013: 43, 2014: 39.1, 2015: 37, 2016: 39.7, 2017: 38, 2018: 36.6, 2019: 30.8, 2020: 24.5, 2021: 27.4, 2022: 27.2, 2023: 27.2",Yes,2014,163,-287828.855099998,6707832.24009999
1270,Conham Vale,2014,11,20.8,19,single,"2010: 24.4, 2011: 21.5, 2012: 22, 2013: 27.2, 2014: 20.8, 2015: 19.7, 2016: 22.4, 2017: 21.3",No,2014,19,-282187.9498,6700722.276
1271,Avonmouth Road Outside No 76,2014,11,31.2,491,single,"2014: 31.2, 2015: 33.8, 2016: 36.5, 2017: 34.4, 2018: 33.5, 2019: 27.3, 2020: 22",No,2014,491,-298604.980099998,6709267.4042
1272,Martial Arts West Street,2014,12,35.8,474,single,"2010: 45.1, 2011: 39.7, 2012: 37.9, 2013: 39.1, 2014: 35.8, 2015: 38.5, 2016: 38.7, 2017: 35.8, 2018: 31.9, 2019: 29.1, 2020: 22.9",No,2014,474,-290069.779300001,6698825.3103
1273,Millpond School play area,2014,12,29.2,462,single,"2010: 35.8, 2011: 32.6, 2012: 31.7, 2013: 32.9, 2014: 29.2, 2015: 30.4, 2016: 30.8, 2017: 34.6",No,2014,462,-286278.3464,6704320.2538
1274,Wells Rd bus lane sign just below junction with Knowle Rd,2014,12,38.4,413,single,"2010: 52.2, 2011: 47.1, 2012: 41.4, 2013: 43.7, 2014: 38.4, 2015: 39.3, 2016: 40, 2017: 38.7, 2018: 37.6, 2019: 31.2, 2020: 25.5, 2021: 27.4, 2022: 27.2, 2023: 23.5",Yes,2014,413,-286790.2399,6699701.2646
